id_registro;fecha;turno;linea_produccion;fase;unidades_producidas;unidades_defectuosas;tiempo_produccion_min;tiempo_parada_min;hubo_parada;motivo_parada;operario_id;registro_con_errores
74251;13/02/2023;mañana;B;mecanizado;274;10;448;4;VERDADERO;falta_material;OP038;FALSO
57472;24/01/2023;mañana;C;expedicion;544;5;266;0;FALSO;;OP044;FALSO
70258;02/09/2023;mañana;B;expedicion;572;15;250;0;FALSO;;OP012;FALSO
45400;16/07/2024;noche;A;control_calidad;557;45;302;0;FALSO;;;FALSO
80539;21/12/2023;mañana;C;corte;360;15;452;6;VERDADERO;error_operario;;FALSO
70931;11/06/2023;noche;A;tratamiento_termico;320;14;368;20;VERDADERO;mantenimiento;OP047;FALSO
87656;09/02/2024;noche;C;mecanizado;321;13;486;0;FALSO;;OP050;FALSO
42177;31/01/2024;tarde;C;mecanizado;249;14;448;3;VERDADERO;mantenimiento;OP063;FALSO
21359;27/05/2023;noche;;corte;395;14;520;0;FALSO;;OP031;FALSO
69087;20/05/2023;mañana;B;corte;371;10;570;0;FALSO;;OP073;FALSO
97580;23/11/2024;tarde;C;expedicion;522;15;238;0;FALSO;;OP003;FALSO
13761;19/07/2023;mañana;A;mecanizado;226;12;391;0;FALSO;;OP072;FALSO
52600;01/02/2023;mañana;B;mecanizado;366;21;489;0;FALSO;;OP067;FALSO
43862;07/11/2024;noche;B;corte;311;15;485;0;FALSO;;OP019;FALSO
88139;04/05/2023;mañana;B;mecanizado;314;15;405;12;VERDADERO;fallo_maquina;OP062;FALSO
88139;04/05/2023;mañana;B;mecanizado;314;15;405;12;VERDADERO;fallo_maquina;OP062;FALSO
46211;06/09/2024;tarde;A;control_calidad;488;36;338;0;FALSO;;OP004;FALSO
77715;13/10/2023;noche;C;control_calidad;351;27;342;0;FALSO;;OP019;FALSO
21221;22/05/2024;noche;A;control_calidad;342;31;375;0;FALSO;;OP072;FALSO
63271;18/02/2023;tarde;C;tratamiento_termico;;8;348;0;FALSO;;;FALSO
94659;20/12/2023;mañana;A;control_calidad;268;14;379;0;FALSO;;OP051;FALSO
94659;20/12/2023;mañana;A;control_calidad;268;14;379;0;FALSO;;OP051;FALSO
94659;20/12/2023;mañana;A;control_calidad;268;14;379;0;FALSO;;OP051;FALSO
68743;19/10/2023;mañana;C;corte;349;7;509;0;FALSO;;OP024;FALSO
22196;26/08/2024;mañana;A;control_calidad;475;29;374;0;FALSO;;OP0030;FALSO
63005;10/07/2024;tarde;B;control_calidad;577;;308;0;FALSO;;OP016;FALSO
50135;30/08/2023;noche;A;corte;395;;477;0;FALSO;;OP042;FALSO
58368;10/01/2024;tarde;B;expedicion;343;23;350;0;FALSO;;OP042;FALSO
79588;24/07/2024;noche;B;expedicion;386;3;;0;FALSO;;OP078;FALSO
82140;04/09/2024;tarde;B;tratamiento_termico;357;18;379;0;FALSO;;OP058;FALSO
69473;06/02/2023;tarde;A;expedicion;517;10;156;20;FALSO;;;FALSO
42951;21/05/2024;tarde;A;control_calidad;304;8;419;11;VERDADERO;error_operario;OP0005;FALSO
35242;10/07/2023;mañana;C;corte;343;12;517;0;FALSO;;OP005;FALSO
80236;17/12/2023;tarde;C;expedicion;407;11;295;0;FALSO;;OP018;FALSO
34267;16/08/2023;mañana;C;mecanizado;324;20;373;0;FALSO;;OP062;FALSO
73464;25/06/2023;noche;C;expedicion;390;8;275;0;FALSO;;OP048;FALSO
87278;31/01/2024;noche;C;control_calidad;572;42;311;40;VERDADERO;mantenimiento;;FALSO
78765;22/12/2024;mañana;A;tratamiento_termico;408;13;411;0;FALSO;;OP028;FALSO
23176;02/05/2024;noche;B;tratamiento_termico;;;473;0;FALSO;;OP012;FALSO
48829;05/05/2023;noche;A;mecanizado;225;;478;0;FALSO;;OP052;FALSO
15965;24/10/2024;mañana;A;mecanizado;293;;426;0;FALSO;;OP013;FALSO
15965;24/10/2024;mañana;A;mecanizado;293;;426;0;FALSO;;OP013;FALSO
82529;31/01/2024;noche;B;expedicion;308;7;211;0;FALSO;;OP053;FALSO
26551;21/12/2024;tarde;A;mecanizado;255;10;311;21;VERDADERO;mantenimiento;OP040;FALSO
74340;16/06/2024;tarde;A;control_calidad;623;49;336;0;FALSO;;OP024;FALSO
11607;29/07/2024;tarde;A;corte;250;3;611;0;FALSO;;OP031;FALSO
71524;26/03/2024;mañana;C;control_calidad;413;27;244;0;FALSO;;OP042;FALSO
16734;03/03/2024;noche;C;control_calidad;408;44;345;0;FALSO;;OP074;FALSO
72616;02/04/2024;tarde;A;control_calidad;497;42;265;0;FALSO;;OP015;FALSO
18564;25/07/2024;mañana;C;corte;458;14;444;0;FALSO;;OP006;FALSO
19710;21/04/2024;noche;A;mecanizado;290;17;374;0;FALSO;;OP051;FALSO
29555;23/08/2024;noche;B;tratamiento_termico;253;10;422;0;FALSO;;OP061;FALSO
49824;28/04/2023;mañana;C;mecanizado;272;14;436;0;FALSO;;OP007;FALSO
42530;27/01/2024;mañana;C;control_calidad;604;43;297;0;FALSO;;OP080;FALSO
64548;25/01/2024;mañana;B;tratamiento_termico;374;16;366;0;FALSO;error_operario;OP068;FALSO
91057;18/05/2023;tarde;A;control_calidad;352;14;401;0;FALSO;;OP001;FALSO
78494;12/12/2024;mañana;A;corte;429;12;405;0;FALSO;;OP017;FALSO
50026;20/02/2024;tarde;A;tratamiento_termico;314;14;372;0;FALSO;;OP023;FALSO
17894;15/09/2023;mañana;C;corte;533;12;408;33;VERDADERO;error_operario;OP036;FALSO
23006;11/07/2024;mañana;A;mecanizado;284;10;442;1;VERDADERO;mantenimiento;OP053;FALSO
37235;23/03/2023;tarde;C;tratamiento_termico;414;21;477;14;FALSO;;;FALSO
44687;23/05/2024;mañana;B;mecanizado;274;14;350;0;FALSO;;OP056;FALSO
30585;22/05/2023;mañana;B;control_calidad;523;38;299;7;VERDADERO;error_operario;OP060;FALSO
82350;22/08/2024;noche;C;tratamiento_termico;371;17;369;0;FALSO;mantenimiento;OP076;FALSO
87832;21/10/2023;noche;A;expedicion;280;9;429;0;FALSO;;OP015;FALSO
14278;28/09/2023;tarde;C;control_calidad;417;40;274;0;FALSO;;OP021;FALSO
40595;03/06/2024;mañana;A;mecanizado;374;17;501;0;FALSO;;OP011;FALSO
91927;11/06/2023;tarde;C;mecanizado;355;29;359;48;VERDADERO;error_operario;OP007;FALSO
35928;01/04/2023;mañana;A;expedicion;562;11;252;0;FALSO;;OP049;FALSO
81376;05/11/2024;tarde;C;expedicion;456;15;220;0;FALSO;;OP079;FALSO
29528;30/03/2024;tarde;A;tratamiento_termico;378;12;320;0;FALSO;;OP074;FALSO
28643;22/08/2023;tarde;B;mecanizado;258;12;424;27;FALSO;;OP039;FALSO
31747;12/09/2023;noche;A;mecanizado;264;15;505;0;FALSO;;;FALSO
87993;18/12/2024;mañana;B;control_calidad;459;31;249;0;FALSO;;OP036;FALSO
84607;10/05/2024;noche;B;expedicion;386;10;288;0;FALSO;;OP071;FALSO
67560;18/04/2023;tarde;B;tratamiento_termico;471;13;376;0;FALSO;;OP080;FALSO
49857;06/12/2024;mañana;C;tratamiento_termico;322;16;375;45;VERDADERO;error_operario;OP047;FALSO
45683;27/04/2023;tarde;A;expedicion;377;6;214;0;FALSO;;OP017;FALSO
74722;24/01/2024;mañana;C;tratamiento_termico;253;9;381;0;FALSO;;OP049;FALSO
88385;20/09/2024;tarde;B;mecanizado;463;23;345;0;FALSO;;;FALSO
89129;10/09/2024;mañana;;control_calidad;471;25;316;0;FALSO;;OP061;FALSO
21970;29/01/2023;tarde;A;expedicion;488;8;257;29;FALSO;;OP002;FALSO
98381;21/05/2024;mañana;A;expedicion;438;6;218;0;FALSO;;OP053;FALSO
85392;24/04/2023;noche;C;control_calidad;358;39;381;0;FALSO;;OP022;FALSO
12719;07/05/2023;noche;C;tratamiento_termico;345;10;418;59;VERDADERO;falta_material;OP060;FALSO
98117;25/04/2023;mañana;C;mecanizado;348;18;439;0;FALSO;;OP058;FALSO
85529;28/10/2023;noche;A;expedicion;344;7;280;0;FALSO;;OP008;FALSO
32962;12/02/2023;noche;B;mecanizado;214;9;445;3;VERDADERO;falta_material;OP002;FALSO
95394;17/04/2023;noche;A;tratamiento_termico;299;18;421;0;FALSO;;OP047;FALSO
46458;01/07/2024;tarde;A;expedicion;328;6;221;0;FALSO;;OP019;FALSO
46458;01/07/2024;tarde;A;expedicion;328;6;221;0;FALSO;;OP019;FALSO
86720;05/07/2024;noche;B;control_calidad;255;14;432;0;FALSO;;OP062;FALSO
74451;05/04/2024;tarde;A;expedicion;486;11;203;0;FALSO;;OP072;FALSO
53687;15/02/2023;mañana;A;expedicion;460;16;230;0;FALSO;;OP072;FALSO
23710;30/10/2023;tarde;B;mecanizado;274;10;399;16;VERDADERO;error_operario;OP036;FALSO
74942;25/08/2024;mañana;C;control_calidad;501;31;273;32;VERDADERO;falta_material;OP039;FALSO
62488;16/10/2023;tarde;A;expedicion;357;6;233;0;FALSO;;OP056;FALSO
82102;04/08/2024;tarde;C;corte;472;16;461;0;FALSO;;OP063;FALSO
82102;04/08/2024;tarde;C;corte;472;16;461;0;FALSO;;OP063;FALSO
52372;22/03/2023;tarde;A;expedicion;395;15;361;0;FALSO;;OP012;FALSO
52372;22/03/2023;tarde;A;expedicion;395;15;361;0;FALSO;;OP012;FALSO
62976;18/03/2023;noche;C;tratamiento_termico;231;3;404;8;VERDADERO;error_operario;OP043;FALSO
10150;28/09/2023;tarde;A;expedicion;448;5;256;0;FALSO;;OP001;FALSO
17104;27/07/2024;noche;;corte;338;7;468;0;FALSO;;OP031;FALSO
75338;13/03/2024;mañana;A;expedicion;304;18;290;66;VERDADERO;falta_material;OP002;FALSO
16764;31/10/2024;noche;B;tratamiento_termico;347;13;342;0;FALSO;;OP074;FALSO
81987;13/10/2023;mañana;C;expedicion;495;5;225;0;FALSO;;OP010;FALSO
47752;10/11/2024;mañana;A;tratamiento_termico;345;15;399;0;FALSO;;OP031;FALSO
73532;07/10/2023;noche;A;mecanizado;283;15;478;0;FALSO;;OP023;FALSO
92578;07/10/2024;tarde;A;tratamiento_termico;316;13;367;0;FALSO;;OP043;FALSO
41365;07/07/2023;tarde;B;mecanizado;320;16;385;0;FALSO;;OP011;FALSO
50730;04/12/2024;tarde;B;corte;386;7;485;0;FALSO;;OP035;FALSO
39451;17/10/2023;noche;B;mecanizado;224;9;534;0;FALSO;;OP030;FALSO
24871;22/10/2023;tarde;B;corte;472;16;442;0;FALSO;;OP055;FALSO
25396;15/03/2023;noche;A;expedicion;276;9;416;0;FALSO;;OP048;FALSO
30181;04/02/2023;tarde;C;corte;471;12;521;0;FALSO;;OP057;FALSO
48254;05/05/2024;noche;A;expedicion;416;7;305;13;FALSO;;OP049;FALSO
45838;14/06/2023;mañana;A;mecanizado;285;15;407;67;VERDADERO;fallo_maquina;OP074;FALSO
73242;08/04/2023;noche;C;control_calidad;454;29;415;0;FALSO;;OP033;FALSO
41946;02/07/2024;mañana;A;tratamiento_termico;316;20;400;0;FALSO;;OP058;FALSO
28958;30/08/2024;mañana;A;mecanizado;426;24;486;50;VERDADERO;fallo_maquina;OP010;FALSO
88561;10/05/2023;tarde;B;mecanizado;305;14;417;0;FALSO;;OP022;FALSO
27892;08/09/2024;noche;A;corte;286;8;403;0;FALSO;;OP073;FALSO
46208;07/04/2023;noche;A;tratamiento_termico;322;10;403;0;FALSO;;OP0078;FALSO
64387;05/06/2024;tarde;B;corte;338;22;386;31;VERDADERO;fallo_maquina;OP018;FALSO
76550;13/05/2024;mañana;A;control_calidad;395;24;372;0;FALSO;;OP002;FALSO
10336;11/10/2024;tarde;;mecanizado;337;16;378;83;VERDADERO;falta_material;OP025;FALSO
49132;10/12/2023;tarde;C;corte;453;15;522;0;FALSO;;OP075;FALSO
86011;24/01/2023;noche;C;expedicion;305;24;371;0;FALSO;;OP068;FALSO
74178;08/07/2024;noche;A;corte;335;12;522;0;FALSO;;OP048;FALSO
74178;08/07/2024;noche;A;corte;335;12;522;0;FALSO;;OP048;FALSO
68529;11/02/2023;noche;A;expedicion;351;7;282;0;FALSO;error_operario;OP051;FALSO
55236;02/03/2024;noche;A;mecanizado;273;14;502;0;FALSO;;OP028;FALSO
81228;22/07/2024;tarde;A;expedicion;466;8;314;0;FALSO;;OP080;FALSO
52176;29/12/2024;noche;B;mecanizado;324;21;496;0;FALSO;;OP024;FALSO
41300;27/07/2023;noche;A;tratamiento_termico;354;11;427;0;FALSO;;;FALSO
40613;16/02/2024;noche;B;tratamiento_termico;285;9;395;0;FALSO;;;FALSO
63841;17/03/2024;tarde;A;tratamiento_termico;;0;323;0;FALSO;;OP012;FALSO
63841;17/03/2024;tarde;A;tratamiento_termico;;0;323;0;FALSO;;OP012;FALSO
71993;16/01/2024;tarde;B;mecanizado;;;449;0;FALSO;;OP050;FALSO
59968;29/09/2023;noche;A;corte;425;14;553;0;FALSO;;OP059;FALSO
96991;30/06/2024;mañana;C;corte;322;19;346;0;FALSO;;OP041;FALSO
95461;30/06/2023;noche;B;control_calidad;;;330;0;FALSO;;OP044;FALSO
74923;14/08/2024;noche;A;corte;299;14;569;11;VERDADERO;error_operario;OP009;FALSO
26547;16/02/2023;mañana;C;mecanizado;260;11;397;0;FALSO;falta_material;OP030;FALSO
23154;10/09/2023;noche;C;mecanizado;263;12;513;0;FALSO;;OP067;FALSO
67711;08/12/2024;mañana;A;control_calidad;626;44;272;0;FALSO;;OP059;FALSO
69890;04/05/2023;mañana;;corte;;;446;0;FALSO;;OP072;FALSO
95823;18/01/2023;noche;A;expedicion;349;7;269;0;FALSO;;OP052;FALSO
19807;12/12/2023;noche;B;control_calidad;543;52;404;26;VERDADERO;error_operario;OP036;FALSO
44737;26/07/2024;mañana;B;corte;350;6;479;10;VERDADERO;error_operario;OP047;FALSO
62098;06/01/2024;noche;A;expedicion;328;20;490;0;FALSO;;OP044;FALSO
79942;20/05/2023;mañana;A;control_calidad;312;11;310;0;FALSO;;OP052;FALSO
51505;03/12/2024;mañana;C;corte;375;21;334;192;VERDADERO;error_operario;OP080;FALSO
73956;01/08/2023;mañana;C;mecanizado;308;14;449;45;VERDADERO;falta_material;OP024;FALSO
14705;27/12/2023;tarde;B;tratamiento_termico;331;12;371;14;FALSO;;OP060;FALSO
21846;09/01/2023;tarde;C;control_calidad;510;38;236;4;VERDADERO;desconocido;;FALSO
14705;27/12/2023;tarde;B;tratamiento_termico;331;12;371;14;FALSO;;OP060;FALSO
14705;27/12/2023;tarde;B;tratamiento_termico;331;12;371;14;FALSO;;OP060;FALSO
40771;15/02/2024;tarde;B;corte;377;12;542;0;FALSO;;OP003;FALSO
23173;06/04/2024;noche;B;expedicion;370;7;308;0;FALSO;;OP054;FALSO
49251;12/08/2024;mañana;C;tratamiento_termico;348;13;436;0;FALSO;;OP023;FALSO
16028;15/06/2024;tarde;B;control_calidad;567;43;328;2;VERDADERO;error_operario;OP039;FALSO
17355;25/02/2023;noche;B;corte;379;17;605;0;FALSO;;OP025;FALSO
17355;25/02/2023;noche;B;corte;379;17;605;0;FALSO;;OP025;FALSO
42007;15/01/2024;mañana;A;control_calidad;483;37;313;0;FALSO;;OP034;FALSO
33600;31/10/2024;tarde;B;tratamiento_termico;322;;359;0;FALSO;;OP047;FALSO
20350;08/03/2024;mañana;B;mecanizado;190;8;464;1;FALSO;;OP052;FALSO
60140;23/01/2023;tarde;A;corte;414;13;485;0;FALSO;;OP062;FALSO
41566;28/02/2023;tarde;A;corte;267;15;374;0;FALSO;falta_material;OP017;FALSO
86435;18/08/2024;mañana;C;mecanizado;250;13;448;28;VERDADERO;falta_material;OP070;FALSO
70443;19/10/2024;tarde;B;expedicion;455;8;250;0;FALSO;;OP030;FALSO
70236;06/10/2024;noche;B;tratamiento_termico;264;14;357;0;FALSO;;OP033;FALSO
11231;07/04/2024;mañana;A;corte;461;10;633;0;FALSO;;OP071;FALSO
11231;07/04/2024;mañana;A;corte;461;10;633;0;FALSO;;OP071;FALSO
70981;17/03/2023;mañana;A;corte;425;8;519;0;FALSO;;OP046;FALSO
98815;20/05/2024;mañana;B;expedicion;475;5;292;0;FALSO;;OP015;FALSO
19681;28/08/2024;noche;;expedicion;320;4;171;0;FALSO;;OP003;FALSO
55293;05/12/2023;tarde;A;tratamiento_termico;326;12;446;0;FALSO;;OP058;FALSO
65615;09/07/2024;noche;C;mecanizado;308;15;465;0;FALSO;;OP041;FALSO
69878;09/08/2023;mañana;A;expedicion;406;5;216;0;FALSO;;OP066;FALSO
36111;20/04/2023;mañana;C;mecanizado;352;18;381;10;VERDADERO;mantenimiento;OP048;FALSO
73335;17/01/2024;tarde;C;control_calidad;472;;318;0;FALSO;;OP040;FALSO
59986;02/02/2024;noche;A;expedicion;378;11;240;0;FALSO;;OP052;FALSO
85341;13/05/2023;noche;C;control_calidad;413;30;456;25;VERDADERO;falta_material;OP069;FALSO
48696;07/06/2024;tarde;C;corte;478;21;447;0;FALSO;;OP036;FALSO
11061;04/01/2023;mañana;A;expedicion;474;10;;0;FALSO;;OP079;FALSO
11061;04/01/2023;mañana;A;expedicion;474;10;;0;FALSO;;OP079;FALSO
99889;04/06/2024;tarde;B;mecanizado;279;19;484;0;FALSO;;OP027;FALSO
75107;20/08/2023;mañana;C;mecanizado;337;22;398;0;FALSO;;OP003;FALSO
47512;14/02/2023;tarde;C;expedicion;427;6;228;0;FALSO;;OP057;FALSO
40162;30/08/2024;noche;C;tratamiento_termico;310;9;432;0;FALSO;;OP052;FALSO
56179;07/04/2023;tarde;C;expedicion;589;7;209;0;FALSO;error_operario;;FALSO
56179;07/04/2023;tarde;C;expedicion;589;7;209;0;FALSO;error_operario;;FALSO
34920;01/05/2024;noche;C;mecanizado;305;15;452;26;FALSO;;OP040;FALSO
98835;07/08/2024;tarde;C;expedicion;444;16;253;0;FALSO;;OP044;FALSO
96400;25/01/2024;noche;B;corte;398;9;618;0;FALSO;;OP005;FALSO
27927;24/10/2023;mañana;C;expedicion;437;6;268;0;FALSO;;OP025;FALSO
92242;18/07/2024;noche;B;expedicion;383;8;255;0;FALSO;;OP048;FALSO
50492;04/02/2024;noche;C;mecanizado;;;480;0;FALSO;;OP070;FALSO
14373;23/02/2023;tarde;A;expedicion;463;7;229;19;VERDADERO;falta_material;OP016;FALSO
48680;17/09/2024;tarde;B;mecanizado;286;18;321;27;VERDADERO;falta_material;OP057;FALSO
48680;17/09/2024;tarde;B;mecanizado;286;18;321;27;VERDADERO;falta_material;OP057;FALSO
21846;09/01/2023;tarde;C;control_calidad;510;38;236;4;VERDADERO;desconocido;;FALSO
64460;08/07/2024;tarde;A;tratamiento_termico;345;17;263;27;FALSO;;OP018;FALSO
27322;02/09/2024;mañana;C;corte;340;12;450;0;FALSO;;OP021;FALSO
57953;24/09/2024;tarde;B;mecanizado;274;12;399;0;FALSO;;OP052;FALSO
43681;30/10/2023;tarde;C;expedicion;347;10;275;0;FALSO;;OP069;FALSO
48684;22/07/2024;tarde;B;control_calidad;527;43;271;0;FALSO;;OP066;FALSO
48684;22/07/2024;tarde;B;control_calidad;527;43;271;0;FALSO;;OP066;FALSO
54396;03/12/2024;tarde;B;control_calidad;469;24;318;0;FALSO;;OP029;FALSO
71385;21/01/2024;tarde;B;expedicion;542;11;269;0;FALSO;;OP030;FALSO
28449;26/12/2024;mañana;C;expedicion;382;3;220;0;FALSO;;OP079;FALSO
39571;15/01/2024;noche;C;expedicion;440;14;222;0;FALSO;;OP075;FALSO
98395;08/10/2024;mañana;C;expedicion;473;12;254;10;VERDADERO;falta_material;OP043;FALSO
61717;23/03/2023;tarde;A;expedicion;384;7;244;0;FALSO;;OP074;FALSO
58311;12/08/2024;mañana;C;expedicion;467;6;238;0;FALSO;;OP074;FALSO
98125;29/05/2024;mañana;A;mecanizado;321;18;395;0;FALSO;;OP052;FALSO
59941;05/09/2024;mañana;A;corte;386;15;504;0;FALSO;;OP038;FALSO
59941;05/09/2024;mañana;A;corte;386;15;504;0;FALSO;;OP038;FALSO
58689;20/01/2024;tarde;B;corte;430;15;465;0;FALSO;;OP031;FALSO
40647;31/08/2024;mañana;A;mecanizado;339;15;393;92;VERDADERO;mantenimiento;;FALSO
91205;11/10/2024;tarde;C;tratamiento_termico;367;19;369;3;VERDADERO;fallo_maquina;OP063;FALSO
83584;18/05/2023;mañana;B;control_calidad;358;30;289;0;FALSO;;OP074;FALSO
70852;09/11/2023;noche;;expedicion;376;10;258;0;FALSO;;OP061;FALSO
25292;27/08/2023;tarde;C;control_calidad;505;34;341;13;VERDADERO;falta_material;OP013;FALSO
14877;18/07/2024;mañana;C;corte;415;16;516;24;FALSO;;OP061;FALSO
74569;21/02/2024;mañana;B;expedicion;359;18;448;0;FALSO;;OP069;FALSO
40775;12/04/2023;mañana;A;control_calidad;364;28;275;0;FALSO;;OP031;FALSO
27781;05/01/2024;noche;A;control_calidad;457;;384;0;FALSO;;OP002;FALSO
58629;05/02/2023;mañana;A;control_calidad;620;49;347;1;VERDADERO;mantenimiento;OP033;FALSO
80804;25/04/2023;mañana;C;corte;384;;341;0;FALSO;;OP038;FALSO
30253;16/01/2023;mañana;C;corte;407;14;511;0;FALSO;;OP058;FALSO
95841;21/11/2024;noche;A;mecanizado;342;11;467;22;FALSO;;;FALSO
74139;15/05/2023;noche;B;control_calidad;263;13;370;0;FALSO;;OP078;FALSO
46666;10/06/2024;mañana;B;corte;386;9;360;23;VERDADERO;mantenimiento;OP073;FALSO
68287;04/04/2024;mañana;A;expedicion;429;11;218;0;FALSO;;OP026;FALSO
99873;03/04/2023;mañana;A;corte;422;12;469;0;FALSO;;OP059;FALSO
94518;15/04/2024;noche;A;tratamiento_termico;306;8;360;0;FALSO;;OP050;FALSO
62184;26/08/2024;noche;B;corte;345;14;391;0;FALSO;;OP078;FALSO
26011;10/08/2024;tarde;A;tratamiento_termico;449;29;357;4;VERDADERO;error_operario;OP042;FALSO
69600;21/12/2024;tarde;A;corte;357;10;392;0;FALSO;;OP012;FALSO
88269;16/08/2023;tarde;B;expedicion;417;6;244;0;FALSO;;OP054;FALSO
16629;19/01/2023;tarde;A;expedicion;459;11;222;1;VERDADERO;fallo_maquina;OP059;FALSO
41925;25/07/2023;mañana;C;tratamiento_termico;306;;264;24;FALSO;;OP042;FALSO
84000;22/09/2023;noche;B;mecanizado;246;15;407;0;FALSO;mantenimiento;OP043;FALSO
82641;29/07/2023;tarde;A;tratamiento_termico;376;17;352;0;FALSO;;OP013;FALSO
38305;08/02/2024;mañana;B;control_calidad;418;34;350;0;FALSO;;OP080;FALSO
40539;04/10/2023;tarde;A;expedicion;497;11;;0;FALSO;;OP073;FALSO
29340;06/10/2023;mañana;B;expedicion;370;14;430;69;VERDADERO;falta_material;OP021;FALSO
88116;06/11/2024;tarde;A;corte;403;8;437;0;FALSO;;OP001;FALSO
80807;20/07/2023;tarde;C;corte;560;10;452;0;FALSO;;OP031;FALSO
32871;30/01/2024;mañana;A;mecanizado;358;16;350;0;FALSO;;OP005;FALSO
13379;04/09/2023;noche;A;control_calidad;479;28;380;0;FALSO;;OP046;FALSO
56955;03/06/2024;noche;C;expedicion;487;8;;3;VERDADERO;fallo_maquina;OP016;FALSO
41186;30/03/2024;mañana;B;corte;384;14;562;43;VERDADERO;error_operario;OP020;FALSO
12068;10/10/2024;tarde;A;control_calidad;363;30;275;0;FALSO;falta_material;OP071;FALSO
16868;21/04/2024;noche;A;tratamiento_termico;418;19;288;0;FALSO;;OP051;FALSO
65176;27/01/2024;tarde;C;control_calidad;425;34;353;0;FALSO;;OP047;FALSO
18330;26/02/2023;tarde;C;corte;342;;455;0;FALSO;;OP021;FALSO
57453;05/07/2024;mañana;B;mecanizado;;4;490;0;FALSO;;OP002;FALSO
24293;14/03/2023;noche;C;control_calidad;389;25;321;0;FALSO;;OP071;FALSO
39038;10/10/2023;mañana;C;corte;457;12;573;0;FALSO;;;FALSO
15683;30/07/2024;mañana;B;corte;513;11;453;10;FALSO;;OP056;FALSO
96363;18/04/2024;mañana;B;control_calidad;464;45;299;0;FALSO;;OP030;FALSO
70036;11/11/2023;noche;A;mecanizado;345;13;382;0;FALSO;;OP021;FALSO
14082;24/06/2024;mañana;C;tratamiento_termico;255;14;344;3;VERDADERO;fallo_maquina;OP019;FALSO
72781;13/12/2023;tarde;C;expedicion;443;13;246;0;FALSO;;OP0004;FALSO
65872;26/11/2024;mañana;B;tratamiento_termico;;;375;0;FALSO;;;FALSO
74260;10/01/2023;noche;B;corte;334;9;556;0;FALSO;;OP010;FALSO
68138;23/09/2023;mañana;B;mecanizado;323;12;317;36;VERDADERO;mantenimiento;OP060;FALSO
20589;09/03/2024;tarde;C;tratamiento_termico;432;21;370;17;VERDADERO;error_operario;OP075;FALSO
29442;04/07/2023;noche;A;tratamiento_termico;249;7;354;1;VERDADERO;error_operario;OP060;FALSO
46046;18/07/2023;mañana;A;mecanizado;283;21;358;0;FALSO;;OP029;FALSO
86724;05/09/2023;mañana;C;control_calidad;351;29;326;0;FALSO;;OP071;FALSO
69469;22/05/2024;mañana;C;corte;417;13;531;24;VERDADERO;falta_material;OP031;FALSO
66387;21/08/2024;mañana;A;mecanizado;;;355;1;VERDADERO;falta_material;OP008;FALSO
24996;03/12/2023;mañana;;control_calidad;488;21;327;0;FALSO;;OP032;FALSO
95316;17/06/2023;mañana;C;expedicion;467;13;290;0;FALSO;;OP075;FALSO
38183;02/08/2024;tarde;A;mecanizado;270;18;464;0;FALSO;;OP055;FALSO
39949;06/10/2024;tarde;A;expedicion;475;9;239;19;VERDADERO;falta_material;OP041;FALSO
69441;29/12/2023;tarde;B;mecanizado;220;9;483;10;VERDADERO;error_operario;OP063;FALSO
22463;10/05/2023;noche;A;corte;309;9;615;0;FALSO;;OP015;FALSO
50963;09/07/2024;mañana;C;expedicion;633;17;232;0;FALSO;;OP013;FALSO
59060;09/07/2024;tarde;C;expedicion;446;12;248;0;FALSO;;OP056;FALSO
72163;04/06/2024;mañana;A;mecanizado;318;23;495;10;VERDADERO;fallo_maquina;OP045;FALSO
21188;10/11/2024;noche;B;expedicion;448;13;257;0;FALSO;;OP021;FALSO
22656;31/08/2024;mañana;C;mecanizado;326;17;271;117;VERDADERO;mantenimiento;OP075;FALSO
58843;24/10/2024;noche;A;corte;339;12;503;0;FALSO;;OP060;FALSO
83608;11/01/2023;tarde;A;control_calidad;452;32;331;0;FALSO;;OP026;FALSO
97819;17/10/2023;tarde;A;control_calidad;571;52;318;0;FALSO;;OP050;FALSO
56346;02/02/2023;noche;B;mecanizado;282;16;490;6;VERDADERO;mantenimiento;OP066;FALSO
56346;02/02/2023;noche;B;mecanizado;282;16;490;6;VERDADERO;mantenimiento;OP066;FALSO
65435;26/09/2024;mañana;C;mecanizado;336;18;458;0;FALSO;;OP035;FALSO
16743;03/02/2024;tarde;A;tratamiento_termico;380;16;379;0;FALSO;;OP036;FALSO
23579;03/02/2023;mañana;A;control_calidad;;;241;0;FALSO;;OP067;FALSO
